datetime,PV,WF,day,hour
2019-03-06 18:00:00,8.80736508330336,670149.0454248182,65,18
2019-03-06 19:00:00,0.0,586993.8600120316,65,19
2019-03-06 20:00:00,0.0,496340.20648763905,65,20
2019-03-06 21:00:00,0.0,451695.4912739511,65,21
2019-03-06 22:00:00,0.0,508188.9411138814,65,22
2019-03-06 23:00:00,0.0,526397.2578907973,65,23
2019-03-07 00:00:00,0.0,466851.1618949418,66,0
2019-03-07 01:00:00,0.0,323781.5174079921,66,1
2019-03-07 02:00:00,0.0,238007.2835758767,66,2
2019-03-07 03:00:00,0.0,218000.01920533614,66,3
2019-03-07 04:00:00,0.0,240861.61989458534,66,4
2019-03-07 05:00:00,0.0,307309.93967543833,66,5
2019-03-07 06:00:00,0.0,479882.1270757699,66,6
2019-03-07 07:00:00,0.0,1019344.2307646725,66,7
2019-03-07 08:00:00,14.54514645523772,1394938.5204797317,66,8
2019-03-07 09:00:00,22.663519459267846,1526606.1943249062,66,9
2019-03-07 10:00:00,40.16213894735216,1690996.2490893453,66,10
2019-03-07 11:00:00,45.778600907681565,1770987.0651998208,66,11
2019-03-07 12:00:00,47.59768366738576,1792854.5102133392,66,12
2019-03-07 13:00:00,56.44373067514849,1796428.6628593837,66,13
2019-03-07 14:00:00,49.2373627119653,1796407.3993781335,66,14
2019-03-07 15:00:00,42.60410818783367,1788137.0165704307,66,15
2019-03-07 16:00:00,45.51967796801338,1528482.7109048828,66,16
2019-03-07 17:00:00,27.641686437793275,970778.0372539419,66,17
2019-03-07 18:00:00,0.8984161544622132,752636.1365643047,66,18
2019-03-07 19:00:00,0.0,1016172.0498723051,66,19
2019-03-07 20:00:00,0.0,1149501.5947018082,66,20
2019-03-07 21:00:00,0.0,1319055.9798915307,66,21
2019-03-07 22:00:00,0.0,1328416.4979158896,66,22
2019-03-07 23:00:00,0.0,1328192.2688740462,66,23
2019-03-08 00:00:00,0.0,1167368.7235100039,67,0
2019-03-08 01:00:00,0.0,1014114.0727850628,67,1
2019-03-08 02:00:00,0.0,1022674.6774246375,67,2
2019-03-08 03:00:00,0.0,1144438.9995905557,67,3
2019-03-08 04:00:00,0.0,1183705.5790265317,67,4
2019-03-08 05:00:00,0.0,1283714.2265579812,67,5
2019-03-08 06:00:00,0.0,1644388.1650911162,67,6
2019-03-08 07:00:00,0.019372638686217157,1777700.753898284,67,7
2019-03-08 08:00:00,4.741678099827735,1798574.9524403852,67,8
2019-03-08 09:00:00,14.361434119384912,1800000.0,67,9
2019-03-08 10:00:00,23.67100590743211,1800000.0,67,10
2019-03-08 11:00:00,59.44555237889253,1800000.0,67,11
2019-03-08 12:00:00,70.16718674059435,1800000.0,67,12
2019-03-08 13:00:00,80.5076301908066,1800000.0,67,13
2019-03-08 14:00:00,74.0999895682106,1800000.0,67,14
2019-03-08 15:00:00,49.52836754268018,1799277.002907873,67,15
2019-03-08 16:00:00,33.06511470992094,1754893.647676934,67,16
2019-03-08 17:00:00,0.8853644059923969,1612336.393899484,67,17
2019-03-08 18:00:00,0.0,1190768.2483195786,67,18
2019-03-08 19:00:00,0.0,1193736.8215239742,67,19
2019-03-08 20:00:00,0.0,1245606.890960191,67,20
2019-03-08 21:00:00,0.0,1316411.1682820162,67,21
2019-03-08 22:00:00,0.0,1392675.5672221114,67,22
2019-03-08 23:00:00,0.0,1543574.231014717,67,23
2019-03-09 00:00:00,0.0,1701968.3564621285,68,0
2019-03-09 01:00:00,0.0,1774389.2002103848,68,1
2019-03-09 02:00:00,0.0,1772196.768765828,68,2
2019-03-09 03:00:00,0.0,1695557.8570504275,68,3
2019-03-09 04:00:00,0.0,1670868.4261638795,68,4
2019-03-09 05:00:00,0.0,1770417.156859889,68,5
2019-03-09 06:00:00,0.0,1797768.0805175055,68,6
2019-03-09 07:00:00,3.515743526325384,1799781.196320749,68,7
2019-03-09 08:00:00,21.203417685580508,1799737.8885721448,68,8
2019-03-09 09:00:00,36.66198083410455,1800000.0,68,9
2019-03-09 10:00:00,27.783334835652383,1800000.0,68,10
2019-03-09 11:00:00,32.365790567257655,1800000.0,68,11
2019-03-09 12:00:00,52.09251781125582,1800000.0,68,12
2019-03-09 13:00:00,54.01678526948458,1791844.2428151125,68,13
2019-03-09 14:00:00,68.41361776832504,1620787.411529059,68,14
2019-03-09 15:00:00,86.47516377979919,1107726.0808968812,68,15
2019-03-09 16:00:00,71.46398067303132,745742.079684713,68,16
2019-03-09 17:00:00,61.002492613146494,569835.845485165,68,17
2019-03-09 18:00:00,0.0,498023.3491150767,68,18
2019-03-09 19:00:00,0.0,397501.9266722732,68,19
2019-03-09 20:00:00,0.0,250967.62509336427,68,20
2019-03-09 21:00:00,0.0,130616.88801142127,68,21
2019-03-09 22:00:00,0.0,66283.08880395144,68,22
2019-03-09 23:00:00,0.0,25789.799255291713,68,23
2019-03-10 00:00:00,0.0,0.0,69,0
2019-03-10 01:00:00,0.0,0.0,69,1
2019-03-10 02:00:00,0.0,0.0,69,2
2019-03-10 03:00:00,0.0,0.0,69,3
2019-03-10 04:00:00,0.0,0.0,69,4
2019-03-10 05:00:00,0.0,0.0,69,5
2019-03-10 06:00:00,0.0,43130.15932660701,69,6
2019-03-10 07:00:00,10.051898384481968,177564.62695647214,69,7
2019-03-10 08:00:00,24.224613106944485,335227.0300961939,69,8
2019-03-10 09:00:00,38.6164714148346,502007.90311859606,69,9
2019-03-10 10:00:00,45.42196924863043,726260.8958676431,69,10
2019-03-10 11:00:00,62.47125385368991,978725.1877111844,69,11
2019-03-10 12:00:00,65.69496622502398,1249070.1919567003,69,12
2019-03-10 13:00:00,78.36077372958856,1446283.3314761028,69,13
2019-03-10 14:00:00,77.1177880189019,1511025.1420798167,69,14
2019-03-10 15:00:00,81.7259753731591,1458683.3514414802,69,15
2019-03-10 16:00:00,63.418730250996795,1138902.6655793271,69,16
2019-03-10 17:00:00,16.318410015389983,854488.684280721,69,17
2019-03-10 18:00:00,0.0,585682.2060846617,69,18
2019-03-10 19:00:00,0.0,763216.0372798331,69,19
2019-03-10 20:00:00,0.0,656453.0950755775,69,20
2019-03-10 21:00:00,0.0,518022.73783848074,69,21
2019-03-10 22:00:00,0.0,433626.82480886485,69,22
2019-03-10 23:00:00,0.0,386080.89786327275,69,23
2019-03-11 00:00:00,0.0,339962.8818434861,70,0
2019-03-11 01:00:00,0.0,284613.5368789729,70,1
2019-03-11 02:00:00,0.0,256938.86439671635,70,2
2019-03-11 03:00:00,0.0,210272.0429270649,70,3
2019-03-11 04:00:00,0.0,187123.635685313,70,4
2019-03-11 05:00:00,0.0,97140.48764177159,70,5
2019-03-11 06:00:00,0.0,131593.63252754952,70,6
2019-03-11 07:00:00,5.2540511745486445,287604.6073365697,70,7
2019-03-11 08:00:00,22.69450696929694,387379.8126231076,70,8
2019-03-11 09:00:00,45.019951539579196,427554.0537896986,70,9
2019-03-11 10:00:00,60.39712267296839,426100.08643994294,70,10
2019-03-11 11:00:00,70.66777171505709,481326.34650789725,70,11
2019-03-11 12:00:00,71.14251825961375,569524.570837981,70,12
2019-03-11 13:00:00,70.09266784634457,709004.1040530667,70,13
2019-03-11 14:00:00,69.5360021949545,848379.2970796365,70,14
2019-03-11 15:00:00,62.65671224554241,818026.1898000143,70,15
2019-03-11 16:00:00,38.21171608035449,633160.9963256512,70,16
2019-03-11 17:00:00,26.96016331066734,499935.86126081273,70,17
2019-03-11 18:00:00,0.48063153693572674,465594.2393200238,70,18
2019-03-11 19:00:00,0.0,635110.5446226292,70,19
2019-03-11 20:00:00,0.0,704735.6846337435,70,20
2019-03-11 21:00:00,0.0,785782.8895494904,70,21
2019-03-11 22:00:00,0.0,870910.498618567,70,22
2019-03-11 23:00:00,0.0,969026.9491730316,70,23
2019-03-12 00:00:00,0.0,1043028.6176378208,71,0
2019-03-12 01:00:00,0.0,1089920.0623891654,71,1
2019-03-12 02:00:00,0.0,1071520.5272384281,71,2
2019-03-12 03:00:00,0.0,951730.3550539195,71,3
2019-03-12 04:00:00,0.0,906789.5666395293,71,4
2019-03-12 05:00:00,0.0,915893.0035629,71,5
2019-03-12 06:00:00,0.0,1072911.1645447125,71,6
2019-03-12 07:00:00,0.6773041208370746,1508282.6043915295,71,7
2019-03-12 08:00:00,3.771110248339603,1738655.874116726,71,8
2019-03-12 09:00:00,14.904539640247084,1796507.9281866353,71,9
2019-03-12 10:00:00,22.71168773689452,1800000.0,71,10
2019-03-12 11:00:00,30.592287925900177,1800000.0,71,11
2019-03-12 12:00:00,34.35838028651375,1800000.0,71,12
2019-03-12 13:00:00,39.61983446852592,1800000.0,71,13
2019-03-12 14:00:00,51.08344386875212,1800000.0,71,14
2019-03-12 15:00:00,47.942754578359164,1800000.0,71,15
2019-03-12 16:00:00,30.91510581091073,1800000.0,71,16
2019-03-12 17:00:00,7.113777057603603,1800000.0,71,17
2019-03-12 18:00:00,0.0,1800000.0,71,18
2019-03-12 19:00:00,0.0,1800000.0,71,19
2019-03-12 20:00:00,0.0,1800000.0,71,20
2019-03-12 21:00:00,0.0,1800000.0,71,21
2019-03-12 22:00:00,0.0,1800000.0,71,22
2019-03-12 23:00:00,0.0,1800000.0,71,23
2019-03-13 00:00:00,0.0,1800000.0,72,0
2019-03-13 01:00:00,0.0,1800000.0,72,1
2019-03-13 02:00:00,0.0,1800000.0,72,2
2019-03-13 03:00:00,0.0,1800000.0,72,3
2019-03-13 04:00:00,0.0,1800000.0,72,4
2019-03-13 05:00:00,0.0,1800000.0,72,5
2019-03-13 06:00:00,0.0,1800000.0,72,6
2019-03-13 07:00:00,7.995290622921753,1800000.0,72,7
2019-03-13 08:00:00,12.403466023157499,1800000.0,72,8
2019-03-13 09:00:00,5.995066774034692,1800000.0,72,9
2019-03-13 10:00:00,20.04015637312968,1800000.0,72,10
2019-03-13 11:00:00,17.31024287143791,1800000.0,72,11
2019-03-13 12:00:00,16.066360256639815,1800000.0,72,12
2019-03-13 13:00:00,20.722023984181916,1800000.0,72,13
2019-03-13 14:00:00,12.452150044261053,1800000.0,72,14
2019-03-13 15:00:00,28.608506576425036,1800000.0,72,15
2019-03-13 16:00:00,20.447543066582185,1800000.0,72,16
2019-03-13 17:00:00,45.95461600417534,1800000.0,72,17
2019-03-13 18:00:00,9.653242728006612,1800000.0,72,18
2019-03-13 19:00:00,0.0,1800000.0,72,19
2019-03-13 20:00:00,0.0,1799710.5726966804,72,20
2019-03-13 21:00:00,0.0,1799679.489875566,72,21
2019-03-13 22:00:00,0.0,1799169.4077961738,72,22
2019-03-13 23:00:00,0.0,1799222.0932867082,72,23
2019-03-14 00:00:00,0.0,1799321.355094272,73,0
2019-03-14 01:00:00,0.0,1796733.7142427703,73,1
2019-03-14 02:00:00,0.0,1510056.8348635866,73,2
2019-03-14 03:00:00,0.0,479658.6634565737,73,3
2019-03-14 04:00:00,0.0,129473.17308999377,73,4
2019-03-14 05:00:00,0.0,95589.92533435317,73,5
2019-03-14 06:00:00,0.0,463003.4938112988,73,6
2019-03-14 07:00:00,6.805708624911479,1533548.3019934322,73,7
2019-03-14 08:00:00,8.410652161989224,1796186.2644878218,73,8
2019-03-14 09:00:00,17.545722654988307,1800000.0,73,9
2019-03-14 10:00:00,47.38080105203038,1800000.0,73,10
2019-03-14 11:00:00,45.22598746689081,1800000.0,73,11
2019-03-14 12:00:00,67.12496689786623,1800000.0,73,12
2019-03-14 13:00:00,77.08809967780121,1800000.0,73,13
2019-03-14 14:00:00,82.46775407229634,1800000.0,73,14
2019-03-14 15:00:00,98.43100953949525,1798840.077789507,73,15
2019-03-14 16:00:00,72.04226700989234,1634083.0753324688,73,16
2019-03-14 17:00:00,58.35069562701161,1084561.4972542573,73,17
2019-03-14 18:00:00,2.840989020805258,640732.5416390956,73,18
2019-03-14 19:00:00,0.0,589661.896327038,73,19
2019-03-14 20:00:00,0.0,691003.1817138232,73,20
2019-03-14 21:00:00,0.0,925993.2500975328,73,21
2019-03-14 22:00:00,0.0,1290077.6886687232,73,22
2019-03-14 23:00:00,0.0,1616115.7055265952,73,23
2019-03-15 00:00:00,0.0,1775264.979134588,74,0
2019-03-15 01:00:00,0.0,1799456.70485809,74,1
2019-03-15 02:00:00,0.0,1800000.0,74,2
2019-03-15 03:00:00,0.0,1800000.0,74,3
2019-03-15 04:00:00,0.0,1800000.0,74,4
2019-03-15 05:00:00,0.0,1798841.1365699866,74,5
2019-03-15 06:00:00,0.0,1757430.742175614,74,6
2019-03-15 07:00:00,8.052851083742864,1795442.8808913024,74,7
2019-03-15 08:00:00,9.261475378039187,1800000.0,74,8
2019-03-15 09:00:00,28.334375718646164,1800000.0,74,9
2019-03-15 10:00:00,59.01367326411357,1800000.0,74,10
2019-03-15 11:00:00,40.3382751671765,1800000.0,74,11
2019-03-15 12:00:00,57.413427204079106,1800000.0,74,12
2019-03-15 13:00:00,87.26008834991504,1800000.0,74,13
2019-03-15 14:00:00,87.21556048483764,1796586.4741847236,74,14
2019-03-15 15:00:00,58.62955010868907,1698615.4673367008,74,15
2019-03-15 16:00:00,19.256402274839488,926400.1081437053,74,16
2019-03-15 17:00:00,10.4303328655165,446382.5630651423,74,17
2019-03-15 18:00:00,0.07918269587071664,267727.58317738905,74,18
2019-03-15 19:00:00,0.0,268102.24070490897,74,19
2019-03-15 20:00:00,0.0,358354.94710659445,74,20
2019-03-15 21:00:00,0.0,699606.7337516444,74,21
2019-03-15 22:00:00,0.0,1089010.4833882928,74,22
2019-03-15 23:00:00,0.0,1042745.4286883376,74,23
2019-03-16 00:00:00,0.0,799966.8421237058,75,0
2019-03-16 01:00:00,0.0,809204.5589495269,75,1
2019-03-16 02:00:00,0.0,1017022.3655883605,75,2
2019-03-16 03:00:00,0.0,1155338.3799160442,75,3
2019-03-16 04:00:00,0.0,1353284.8350519536,75,4
2019-03-16 05:00:00,0.0,1384077.3115514703,75,5
2019-03-16 06:00:00,0.0,1520966.1931416509,75,6
2019-03-16 07:00:00,4.8205619722882505,1702889.479575836,75,7
2019-03-16 08:00:00,25.793495095372474,1791602.172424385,75,8
2019-03-16 09:00:00,50.164005703395645,1797075.1349607664,75,9
2019-03-16 10:00:00,64.96167101027629,1728471.9183853741,75,10
2019-03-16 11:00:00,75.23045053216049,1171575.8753539613,75,11
2019-03-16 12:00:00,79.06844627272656,958282.2891927186,75,12
2019-03-16 13:00:00,75.89282353808022,967751.4485148003,75,13
2019-03-16 14:00:00,90.4060645877496,688526.7290960538,75,14
2019-03-16 15:00:00,70.75300147913333,343054.0499053561,75,15
2019-03-16 16:00:00,49.107148286558214,75447.71148382778,75,16
2019-03-16 17:00:00,2.0929844619512985,0.0,75,17
2019-03-16 18:00:00,0.0,0.0,75,18
2019-03-16 19:00:00,0.0,0.0,75,19
2019-03-16 20:00:00,0.0,0.0,75,20
2019-03-16 21:00:00,0.0,0.0,75,21
2019-03-16 22:00:00,0.0,0.0,75,22
2019-03-16 23:00:00,0.0,0.0,75,23
2019-03-17 00:00:00,0.0,0.0,76,0
2019-03-17 01:00:00,0.0,15475.350384766882,76,1
2019-03-17 02:00:00,0.0,44688.758694937715,76,2
2019-03-17 03:00:00,0.0,86199.55737785343,76,3
2019-03-17 04:00:00,0.0,125938.26943678816,76,4
2019-03-17 05:00:00,0.0,157004.67837550535,76,5
2019-03-17 06:00:00,0.0,298370.0518357768,76,6
2019-03-17 07:00:00,9.021161180400462,527067.4243881425,76,7
2019-03-17 08:00:00,24.276526023654295,627878.9880377922,76,8
2019-03-17 09:00:00,46.965996747431404,936353.1071838373,76,9
2019-03-17 10:00:00,62.15852190469184,1234102.592485224,76,10
2019-03-17 11:00:00,60.6890000917254,1117780.6021850777,76,11
2019-03-17 12:00:00,71.7891495235819,992538.0962910107,76,12
2019-03-17 13:00:00,81.54225785563057,873622.7763082469,76,13
2019-03-17 14:00:00,88.39895039949644,729950.3515155435,76,14
2019-03-17 15:00:00,97.86799861889942,475789.4023168186,76,15
2019-03-17 16:00:00,84.36105680036789,155590.85785168642,76,16
2019-03-17 17:00:00,67.06170558942941,0.0,76,17
2019-03-17 18:00:00,12.533391604533039,33917.149005957835,76,18
2019-03-17 19:00:00,0.0,37905.63842155467,76,19
2019-03-17 20:00:00,0.0,59726.491337835854,76,20
2019-03-17 21:00:00,0.0,42036.208204733426,76,21
2019-03-17 22:00:00,0.0,34346.2004081277,76,22
2019-03-17 23:00:00,0.0,15028.870654818491,76,23
2019-03-18 00:00:00,0.0,0.0,77,0
2019-03-18 01:00:00,0.0,0.0,77,1
2019-03-18 02:00:00,0.0,23146.296451231705,77,2
2019-03-18 03:00:00,0.0,52633.189479494766,77,3
2019-03-18 04:00:00,0.0,86276.09355572565,77,4
2019-03-18 05:00:00,0.0,122665.16097515913,77,5
2019-03-18 06:00:00,0.0,283922.60726842505,77,6
2019-03-18 07:00:00,12.956590446063522,584470.8030148013,77,7
2019-03-18 08:00:00,32.226020898180806,695396.9951259866,77,8
2019-03-18 09:00:00,41.263951447541956,1081570.742412828,77,9
2019-03-18 10:00:00,50.126997504302764,1706835.2557099955,77,10
2019-03-18 11:00:00,63.91281908974969,1771336.677851149,77,11
2019-03-18 12:00:00,62.21169827652948,1770568.483850576,77,12
2019-03-18 13:00:00,82.95335159842823,1756844.0493041915,77,13
2019-03-18 14:00:00,91.9267165431098,1650407.2444232216,77,14
2019-03-18 15:00:00,99.59292899430947,1246969.4540283282,77,15
2019-03-18 16:00:00,120.38403522753445,558558.2489371889,77,16
2019-03-18 17:00:00,101.01160046853144,262070.77754410385,77,17
2019-03-18 18:00:00,14.802859619039312,171296.52541450105,77,18
2019-03-18 19:00:00,0.0,172071.6874142981,77,19
2019-03-18 20:00:00,0.0,187455.5500699234,77,20
2019-03-18 21:00:00,0.0,219243.96446124822,77,21
2019-03-18 22:00:00,0.0,219658.2817744438,77,22
2019-03-18 23:00:00,0.0,204141.77992410396,77,23
2019-03-19 00:00:00,0.0,173338.9145482245,78,0
2019-03-19 01:00:00,0.0,173493.5464831016,78,1
2019-03-19 02:00:00,0.0,173640.49082585526,78,2
2019-03-19 03:00:00,0.0,173979.66528215713,78,3
2019-03-19 04:00:00,0.0,174314.7140836377,78,4
2019-03-19 05:00:00,0.0,228939.45282654624,78,5
2019-03-19 06:00:00,0.0,559450.431427076,78,6
2019-03-19 07:00:00,13.774627480290535,1128961.3831885383,78,7
2019-03-19 08:00:00,20.768426376674917,1546450.9617643324,78,8
2019-03-19 09:00:00,30.98357745548841,1791218.326156035,78,9
2019-03-19 10:00:00,26.38172761450384,1799332.0934756561,78,10
2019-03-19 11:00:00,33.86330172124746,1799479.1230560842,78,11
2019-03-19 12:00:00,7.126349854978127,1799438.5658413924,78,12
2019-03-19 13:00:00,70.49320453336989,1799419.161278765,78,13
2019-03-19 14:00:00,88.06736065413293,1798974.1556759975,78,14
2019-03-19 15:00:00,84.58506782164604,1791967.6443627798,78,15
2019-03-19 16:00:00,121.65102759493249,1389482.4556231205,78,16
2019-03-19 17:00:00,100.66476822173419,680499.2250956204,78,17
2019-03-19 18:00:00,20.521664840237808,153619.48336104213,78,18
2019-03-19 19:00:00,0.0,116671.1149706544,78,19
2019-03-19 20:00:00,0.0,90395.71424843463,78,20
2019-03-19 21:00:00,0.0,60122.784630822636,78,21
2019-03-19 22:00:00,0.0,60066.89721519823,78,22
2019-03-19 23:00:00,0.0,60033.88158499141,78,23
2019-03-20 00:00:00,0.0,36268.08808926149,79,0
2019-03-20 01:00:00,0.0,34276.58385299996,79,1
2019-03-20 02:00:00,0.0,49788.0503024713,79,2
2019-03-20 03:00:00,0.0,65794.25020721761,79,3
2019-03-20 04:00:00,0.0,93963.87414583459,79,4
2019-03-20 05:00:00,0.0,88694.03572700608,79,5
2019-03-20 06:00:00,0.0,169059.0050368736,79,6
2019-03-20 07:00:00,6.0609257490771,292880.6350748035,79,7
2019-03-20 08:00:00,6.735461109667051,214189.0477701692,79,8
2019-03-20 09:00:00,6.488466288761378,109064.58524763267,79,9
2019-03-20 10:00:00,40.54638400874248,22089.119023524974,79,10
2019-03-20 11:00:00,32.89660662378223,0.0,79,11
2019-03-20 12:00:00,6.07921879037427,0.0,79,12
2019-03-20 13:00:00,47.05361650482104,0.0,79,13
2019-03-20 14:00:00,84.34712683626172,0.0,79,14
2019-03-20 15:00:00,109.44423540498518,0.0,79,15
2019-03-20 16:00:00,116.90657396534367,0.0,79,16
2019-03-20 17:00:00,93.23885306720278,0.0,79,17
2019-03-20 18:00:00,16.1955732746761,0.0,79,18
2019-03-20 19:00:00,0.0,0.0,79,19
2019-03-20 20:00:00,0.0,0.0,79,20
2019-03-20 21:00:00,0.0,0.0,79,21
2019-03-20 22:00:00,0.0,16261.490534781791,79,22
2019-03-20 23:00:00,0.0,33885.170512233395,79,23
2019-03-21 00:00:00,0.0,59619.204868877954,80,0
2019-03-21 01:00:00,0.0,59963.34342622032,80,1
2019-03-21 02:00:00,0.0,60237.93837476702,80,2
2019-03-21 03:00:00,0.0,60434.54005413265,80,3
2019-03-21 04:00:00,0.0,60521.16727236747,80,4
2019-03-21 05:00:00,0.0,46285.83216444555,80,5
2019-03-21 06:00:00,0.0,76460.54704995423,80,6
2019-03-21 07:00:00,4.811320950006512,152916.69615426756,80,7
2019-03-21 08:00:00,4.768610199033806,201798.15716421523,80,8
2019-03-21 09:00:00,4.305092912136598,196066.9240338924,80,9
2019-03-21 10:00:00,4.0346836112425475,131659.89010707644,80,10
2019-03-21 11:00:00,3.949143191925516,151037.0982252682,80,11
2019-03-21 12:00:00,3.9996513157840115,216113.58452990442,80,12
2019-03-21 13:00:00,45.58345384013207,272228.24749669683,80,13
2019-03-21 14:00:00,85.54889639248896,267368.04213903705,80,14
2019-03-21 15:00:00,113.59795034233464,170115.65770257913,80,15
2019-03-21 16:00:00,125.08064051619462,29117.92636970726,80,16
2019-03-21 17:00:00,107.96321494764136,0.0,80,17
2019-03-21 18:00:00,20.569189405488608,0.0,80,18
2019-03-21 19:00:00,0.0,0.0,80,19
2019-03-21 20:00:00,0.0,32667.463386509433,80,20
2019-03-21 21:00:00,0.0,108016.31087543462,80,21
2019-03-21 22:00:00,0.0,163591.83130087663,80,22
2019-03-21 23:00:00,0.0,171210.50609490686,80,23
2019-03-22 00:00:00,0.0,171710.47637309256,81,0
2019-03-22 01:00:00,0.0,154913.87076619774,81,1
2019-03-22 02:00:00,0.0,131076.55936230623,81,2
2019-03-22 03:00:00,0.0,93565.84478169418,81,3
2019-03-22 04:00:00,0.0,85398.1047106348,81,4
2019-03-22 05:00:00,0.0,60339.22875289213,81,5
2019-03-22 06:00:00,0.03462265723707699,78933.14758494639,81,6
2019-03-22 07:00:00,4.881937643961888,88605.49344969956,81,7
2019-03-22 08:00:00,5.24228997690574,0.0,81,8
2019-03-22 09:00:00,14.772321788606439,0.0,81,9
2019-03-22 10:00:00,7.858754494208132,103495.16600386293,81,10
2019-03-22 11:00:00,4.847828782698905,229812.53635796803,81,11
2019-03-22 12:00:00,4.701385038889347,320476.12093222095,81,12
2019-03-22 13:00:00,46.29700764845238,515428.29248066625,81,13
2019-03-22 14:00:00,84.79909499190329,777607.0246831853,81,14
2019-03-22 15:00:00,111.6218302114086,968720.2894000639,81,15
2019-03-22 16:00:00,121.18500507764348,784854.3615871833,81,16
2019-03-22 17:00:00,93.52939626794443,580838.6635576535,81,17
2019-03-22 18:00:00,5.640109857453549,384309.0217071386,81,18
2019-03-22 19:00:00,0.0,385784.2143043907,81,19
2019-03-22 20:00:00,0.0,317319.33899457956,81,20
2019-03-22 21:00:00,0.0,318009.78372848954,81,21
2019-03-22 22:00:00,0.0,266938.54025028844,81,22
2019-03-22 23:00:00,0.0,262354.8122793891,81,23
2019-03-23 00:00:00,0.0,191247.93574997148,82,0
2019-03-23 01:00:00,0.0,114495.65846838793,82,1
2019-03-23 02:00:00,0.0,63563.384752202335,82,2
2019-03-23 03:00:00,0.0,58066.01624059936,82,3
2019-03-23 04:00:00,0.0,60813.6380506272,82,4
2019-03-23 05:00:00,0.0,93965.48407430219,82,5
2019-03-23 06:00:00,0.07046581448959677,298333.35543483787,82,6
2019-03-23 07:00:00,14.92842333769472,915598.0083057748,82,7
2019-03-23 08:00:00,32.81856892492149,1617126.1356804015,82,8
2019-03-23 09:00:00,43.404661564474246,1785184.1237607566,82,9
2019-03-23 10:00:00,59.35931608455499,1797569.0108813772,82,10
2019-03-23 11:00:00,43.78219651582218,1799849.8954533285,82,11
2019-03-23 12:00:00,68.90973475887365,1800000.0,82,12
2019-03-23 13:00:00,50.62657449437135,1800000.0,82,13
2019-03-23 14:00:00,73.57378550142008,1800000.0,82,14
2019-03-23 15:00:00,80.83909929091766,1800000.0,82,15
2019-03-23 16:00:00,65.59347407574124,1797361.455321722,82,16
2019-03-23 17:00:00,93.67758271970669,1765635.631464448,82,17
2019-03-23 18:00:00,13.826124638920666,721563.9713513216,82,18
2019-03-23 19:00:00,0.0,567512.735814932,82,19
2019-03-23 20:00:00,0.0,510713.93716852035,82,20
2019-03-23 21:00:00,0.0,484897.9297963262,82,21
2019-03-23 22:00:00,0.0,400673.1815293286,82,22
2019-03-23 23:00:00,0.0,297106.00541978027,82,23
2019-03-24 00:00:00,0.0,193585.27431419687,83,0
2019-03-24 01:00:00,0.0,127125.74896712578,83,1
2019-03-24 02:00:00,0.0,144156.48289378668,83,2
2019-03-24 03:00:00,0.0,167948.81695755717,83,3
2019-03-24 04:00:00,0.0,134046.4998652495,83,4
2019-03-24 05:00:00,0.0,127347.18720178581,83,5
2019-03-24 06:00:00,0.5889661906868371,328799.0119135876,83,6
2019-03-24 07:00:00,7.735648866555872,901317.6303337363,83,7
2019-03-24 08:00:00,12.603885394189625,1252610.3183804867,83,8
2019-03-24 09:00:00,39.983898623114506,1418440.5284790057,83,9
2019-03-24 10:00:00,56.22504372759604,1413485.182675849,83,10
2019-03-24 11:00:00,69.7111071345137,1484274.925963049,83,11
2019-03-24 12:00:00,63.37337045860273,1646992.2333318423,83,12
2019-03-24 13:00:00,88.81568926582743,1742321.4550816175,83,13
2019-03-24 14:00:00,64.74647569219019,1769425.8435002756,83,14
2019-03-24 15:00:00,58.25684853217481,1773570.9908641018,83,15
2019-03-24 16:00:00,54.8084668816267,1706369.1095173284,83,16
2019-03-24 17:00:00,61.41338767733267,1525249.4839150012,83,17
2019-03-24 18:00:00,13.958961440933214,631617.3224949612,83,18
2019-03-24 19:00:00,0.0,412087.46307224734,83,19
2019-03-24 20:00:00,0.0,249640.2541081197,83,20
2019-03-24 21:00:00,0.0,176386.96790437703,83,21
2019-03-24 22:00:00,0.0,191969.6588429715,83,22
2019-03-24 23:00:00,0.0,211494.82273338106,83,23
2019-03-25 00:00:00,0.0,211609.10321026013,84,0
2019-03-25 01:00:00,0.0,211489.427039119,84,1
2019-03-25 02:00:00,0.0,163130.98294888268,84,2
2019-03-25 03:00:00,0.0,84030.76739335728,84,3
2019-03-25 04:00:00,0.0,20649.732784842894,84,4
2019-03-25 05:00:00,0.0,0.0,84,5
2019-03-25 06:00:00,0.24207856333653027,14480.063628548627,84,6
2019-03-25 07:00:00,5.0647926634011515,123721.77151702499,84,7
2019-03-25 08:00:00,19.728048962262704,222803.4857958753,84,8
2019-03-25 09:00:00,13.558198045926323,221646.21677578217,84,9
2019-03-25 10:00:00,49.22373497060033,158023.77827870392,84,10
2019-03-25 11:00:00,49.820103884034125,120407.9644869096,84,11
2019-03-25 12:00:00,67.53826523812856,133438.8772054338,84,12
2019-03-25 13:00:00,58.74436817165615,170049.6495438391,84,13
2019-03-25 14:00:00,87.29790781679377,203516.02211589552,84,14
2019-03-25 15:00:00,90.3706581643222,203762.65537842008,84,15
2019-03-25 16:00:00,99.08681371433988,123749.28631398367,84,16
2019-03-25 17:00:00,86.66865780377412,53094.05182473658,84,17
