datetime,PV,WF,day,hour
2019-01-04 21:00:00,0.0,155327.57539565992,4,21
2019-01-04 22:00:00,0.0,198719.2924967477,4,22
2019-01-04 23:00:00,0.0,187103.01548709726,4,23
2019-01-05 00:00:00,0.0,165501.24836279228,5,0
2019-01-05 01:00:00,0.0,151899.32027128147,5,1
2019-01-05 02:00:00,0.0,114441.22776485993,5,2
2019-01-05 03:00:00,0.0,88497.72694070198,5,3
2019-01-05 04:00:00,0.0,117858.87294077042,5,4
2019-01-05 05:00:00,0.0,124656.22326837898,5,5
2019-01-05 06:00:00,0.0,124740.268653597,5,6
2019-01-05 07:00:00,0.29613701633348455,148122.45983385333,5,7
2019-01-05 08:00:00,8.006675388117273,447570.2237580533,5,8
2019-01-05 09:00:00,29.94727307890122,1576197.8845146028,5,9
2019-01-05 10:00:00,35.98078974536252,1800000.0,5,10
2019-01-05 11:00:00,40.725191148449404,1800000.0,5,11
2019-01-05 12:00:00,20.802549408764435,1800000.0,5,12
2019-01-05 13:00:00,17.249082054355963,1799747.9115407947,5,13
2019-01-05 14:00:00,14.083020618857272,1792013.1673778663,5,14
2019-01-05 15:00:00,3.9251389776878733,1764062.9873301974,5,15
2019-01-05 16:00:00,0.0,1745745.9981519193,5,16
2019-01-05 17:00:00,0.0,1786426.526275975,5,17
2019-01-05 18:00:00,0.0,1799241.606360018,5,18
2019-01-05 19:00:00,0.0,1800000.0,5,19
2019-01-05 20:00:00,0.0,1799192.9821318993,5,20
2019-01-05 21:00:00,0.0,1787561.5867534725,5,21
2019-01-05 22:00:00,0.0,1599175.8505075467,5,22
2019-01-05 23:00:00,0.0,949853.8180133072,5,23
2019-01-06 00:00:00,0.0,548894.0826599189,6,0
2019-01-06 01:00:00,0.0,344429.8610872935,6,1
2019-01-06 02:00:00,0.0,245555.7026168571,6,2
2019-01-06 03:00:00,0.0,195280.36481696478,6,3
2019-01-06 04:00:00,0.0,145780.99517451818,6,4
2019-01-06 05:00:00,0.0,92021.40804450132,6,5
2019-01-06 06:00:00,0.0,45396.71328029044,6,6
2019-01-06 07:00:00,1.7467775945335298,58887.230851397304,6,7
2019-01-06 08:00:00,13.686274012622578,206706.73665955337,6,8
2019-01-06 09:00:00,10.635419983111031,422036.25861403963,6,9
2019-01-06 10:00:00,6.097667380125168,735836.2487263258,6,10
2019-01-06 11:00:00,4.363609702615261,1315528.0955394888,6,11
2019-01-06 12:00:00,4.500500946361958,1777725.656337213,6,12
2019-01-06 13:00:00,19.00841592865015,1797610.9021916864,6,13
2019-01-06 14:00:00,15.737964320904892,1792687.3697275876,6,14
2019-01-06 15:00:00,4.6126107290629825,1784381.487202644,6,15
2019-01-06 16:00:00,13.391546993245331,345257.3385199654,6,16
2019-01-06 17:00:00,0.0,78476.90603012781,6,17
2019-01-06 18:00:00,0.0,132593.3084516791,6,18
2019-01-06 19:00:00,0.0,309550.4871818712,6,19
2019-01-06 20:00:00,0.0,586185.8235627714,6,20
2019-01-06 21:00:00,0.0,942359.3517496091,6,21
2019-01-06 22:00:00,0.0,1198751.2626288845,6,22
2019-01-06 23:00:00,0.0,1479861.630308087,6,23
2019-01-07 00:00:00,0.0,1688582.0524290653,7,0
2019-01-07 01:00:00,0.0,1754810.5731146352,7,1
